46	12206	CSCE	102	003	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	R 	10:05 am-10:50 a	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
47	12207	CSCE	102	004	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	MW 	12:00 pm-12:50 p	24 	24 	0 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
48	12207	CSCE	102	004	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	F 	10:50 am-11:40 a	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
49	12208	CSCE	102	005	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	MW 	12:00 pm-12:50 p	24 	24 	0 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
50	12208	CSCE	102	005	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	F 	12:00 pm-12:50 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
51	12210	CSCE	102	006	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	MW 	12:00 pm-12:50 p	24 	23 	1 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
52	12210	CSCE	102	006	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	R 	11:40 am-12:30 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
53	12213	CSCE	102	007	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	MW 	02:20 pm-03:10 p	24 	22 	2 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
54	12213	CSCE	102	007	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	F 	01:10 pm-02:00 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
55	12216	CSCE	102	008	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	MW 	02:20 pm-03:10 p	24 	23 	1 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
56	12216	CSCE	102	008	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	F 	02:20 pm-03:10 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
57	12220	CSCE	102	009	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	MW 	02:20 pm-03:10 p	24 	24 	0 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
58	12220	CSCE	102	009	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	R 	02:50 pm-03:40 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
59	12224	CSCE	102	010	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	TR 	11:40 am-12:30 p	24 	24 	0 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
60	12224	CSCE	102	010	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	W 	12:00 pm-12:50 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
61	12225	CSCE	102	011	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	TR 	11:40 am-12:30 p	24 	24 	0 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
62	12225	CSCE	102	011	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	W 	01:10 pm-02:00 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
63	12227	CSCE	102	012	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	TR 	11:40 am-12:30 p	24 	24 	0 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
64	12227	CSCE	102	012	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	W 	02:20 pm-03:10 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
65	12228	CSCE	102	013	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	TR 	06:40 pm-07:30 p	24 	16 	8 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
66	12228	CSCE	102	013	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	T 	05:30 pm-06:20 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
67	12230	CSCE	102	014	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	TR 	06:40 pm-07:30 p	24 	7 	17 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
68	12230	CSCE	102	014	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	W 	05:30 pm-06:20 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
69	12232	CSCE	102	015	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	TR 	06:40 pm-07:30 p	24 	5 	19 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
70	12232	CSCE	102	015	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	R 	05:30 pm-06:20 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
71	12233	CSCE	102	016	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	TR 	05:30 pm-06:20 p	24 	8 	16 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
72	12233	CSCE	102	016	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	T 	07:00 pm-07:50 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
73	27418	CSCE	102	017	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	TR 	05:30 pm-06:20 p	24 	1 	23 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
74	27418	CSCE	102	017	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	W 	07:00 pm-07:50 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
75	27419	CSCE	102	018	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	TR 	05:30 pm-06:20 p	24 	1 	23 	TBA 	08/20-12/04 	SMWALT 305	ARP Analytical Reasoning
76	27419	CSCE	102	018	COL	3.00	30 - Columbia Full Term 	General Applications Programming 	R 	07:00 pm-07:50 p	  	  	  	TBA 	08/20-12/04 	SMWALT 361	ARP Analytical Reasoning
77	24319	CSCE	102	Z01	COL	3.00	3B2 - Columbia 	General Applications Programming 	  	TBA 	23 	23 	0 	James Orren McKay (P) 	08/24-12/08 	3WEB 1 	ARP Analytical Reasoning and F
78	12248	CSCE	145	001	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MW 	01:10 pm-02:00 p	24 	24 	0 	TBA 	08/20-12/04 	SWGN 1C01 	ARP Analytical Reasoning
79	12248	CSCE	145	001	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	TR 	08:00 am-09:55 a	  	  	  	TBA 	08/20-12/04 	SWGN 1D15 	ARP Analytical Reasoning
80	12250	CSCE	145	002	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MW 	01:10 pm-02:00 p	24 	24 	0 	TBA 	08/20-12/04 	SWGN 1C01 	ARP Analytical Reasoning
81	12250	CSCE	145	002	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	TR 	10:05 am-12:00 p	  	  	  	TBA 	08/20-12/04 	SWGN 1D15 	ARP Analytical Reasoning
82	12251	CSCE	145	003	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MW 	01:10 pm-02:00 p	24 	24 	0 	TBA 	08/20-12/04 	SWGN 1C01 	ARP Analytical Reasoning
83	12251	CSCE	145	003	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	TR 	01:15 pm-03:10 p	  	  	  	TBA 	08/20-12/04 	SWGN 1D15 	ARP Analytical Reasoning
84	12253	CSCE	145	004	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MW 	01:10 pm-02:00 p	24 	19 	5 	TBA 	08/20-12/04 	SWGN 1C01 	ARP Analytical Reasoning
85	12253	CSCE	145	004	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	TR 	08:00 am-09:55 a	  	  	  	TBA 	08/20-12/04 	SWGN 1D11 	ARP Analytical Reasoning
86	12254	CSCE	145	005	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MW 	01:10 pm-02:00 p	24 	24 	0 	TBA 	08/20-12/04 	SWGN 1C01 	ARP Analytical Reasoning
87	12254	CSCE	145	005	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	TR 	03:30 pm-05:25 p	  	  	  	TBA 	08/20-12/04 	SWGN 1D15 	ARP Analytical Reasoning
88	12256	CSCE	145	006	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MW 	01:10 pm-02:00 p	24 	5 	19 	TBA 	08/20-12/04 	SWGN 1C01 	ARP Analytical Reasoning
89	12256	CSCE	145	006	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	TR 	05:30 pm-07:25 p	  	  	  	TBA 	08/20-12/04 	SWGN 1D15 	ARP Analytical Reasoning
90	17307	CSCE	145	007	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MW 	01:10 pm-02:00 p	24 	23 	1 	TBA 	08/20-12/04 	SWGN 1C01 	ARP Analytical Reasoning
91	17307	CSCE	145	007	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	TR 	10:05 am-12:00 p	  	  	  	TBA 	08/20-12/04 	SWGN 1D11 	ARP Analytical Reasoning
92	17758	CSCE	145	008	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MW 	01:10 pm-02:00 p	24 	24 	0 	TBA 	08/20-12/04 	SWGN 1C01 	ARP Analytical Reasoning
93	17758	CSCE	145	008	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	TR 	03:30 pm-05:25 p	  	  	  	TBA 	08/20-12/04 	SWGN 1D11 	ARP Analytical Reasoning
94	20160	CSCE	145	009	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MW 	01:10 pm-02:00 p	24 	22 	2 	TBA 	08/20-12/04 	SWGN 1C01 	ARP Analytical Reasoning
95	20160	CSCE	145	009	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	TR 	12:10 pm-02:05 p	  	  	  	TBA 	08/20-12/04 	SWGN 1D11 	ARP Analytical Reasoning
96	20168	CSCE	145	010	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MW 	01:10 pm-02:00 p	24 	13 	11 	TBA 	08/20-12/04 	SWGN 1C01 	ARP Analytical Reasoning
97	20168	CSCE	145	010	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	TR 	11:40 am-01:35 p	  	  	  	TBA 	08/20-12/04 	SWGN 1D29 	ARP Analytical Reasoning
98	20169	CSCE	145	011	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MW 	01:10 pm-02:00 p	24 	24 	0 	TBA 	08/20-12/04 	SWGN 1C01 	ARP Analytical Reasoning
99	20169	CSCE	145	011	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	TR 	02:50 pm-04:45 p	  	  	  	TBA 	08/20-12/04 	SWGN 1D29 	ARP Analytical Reasoning
100	27355	CSCE	145	012	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MW 	08:30 am-09:20 a	24 	8 	16 	TBA 	08/20-12/04 	COKER 005 	ARP Analytical Reasoning
101	27355	CSCE	145	012	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MF 	09:40 am-11:35 a	  	  	  	TBA 	08/20-12/04 	SWGN 1D11 	ARP Analytical Reasoning
102	27414	CSCE	145	013	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MW 	08:30 am-09:20 a	24 	1 	23 	TBA 	08/20-12/04 	COKER 005 	ARP Analytical Reasoning
103	27414	CSCE	145	013	COL	4.00	30 - Columbia Full Term 	Algorithmic Design I 	MF 	09:40 am-11:35 a	  	  	  	TBA 	08/20-12/04 	SWGN 1D15 	ARP Analytical Reasoning
104	12260	CSCE	146	001	COL	4.00	30 - Columbia Full Term 	Algorithmic Design II 	TR 	11:40 am-12:55 p	24 	7 	17 	TBA 	08/20-12/04 	SWGN 1C01 	 
105	12260	CSCE	146	001	COL	4.00	30 - Columbia Full Term 	Algorithmic Design II 	W 	08:30 am-10:25 a	  	  	  	TBA 	08/20-12/04 	SWGN 1D15 	 
106	12262	CSCE	146	002	COL	4.00	30 - Columbia Full Term 	Algorithmic Design II 	TR 	11:40 am-12:55 p	24 	24 	0 	TBA 	08/20-12/04 	SWGN 1C01 	 
107	12262	CSCE	146	002	COL	4.00	30 - Columbia Full Term 	Algorithmic Design II 	W 	10:50 am-12:45 p	  	  	  	TBA 	08/20-12/04 	SWGN 1D15 	 
108	12265	CSCE	146	003	COL	4.00	30 - Columbia Full Term 	Algorithmic Design II 	TR 	11:40 am-12:55 p	24 	23 	1 	TBA 	08/20-12/04 	SWGN 1C01 	 
109	12265	CSCE	146	003	COL	4.00	30 - Columbia Full Term 	Algorithmic Design II 	W 	01:10 pm-03:05 p	  	  	  	TBA 	08/20-12/04 	SWGN 1D15 	 
110	12266	CSCE	146	004	COL	4.00	30 - Columbia Full Term 	Algorithmic Design II 	TR 	11:40 am-12:55 p	24 	22 	2 	TBA 	08/20-12/04 	SWGN 1C01 	 
111	12266	CSCE	146	004	COL	4.00	30 - Columbia Full Term 	Algorithmic Design II 	W 	03:30 pm-05:25 p	  	  	  	TBA 	08/20-12/04 	SWGN 1D15 	 
112	12278	CSCE	146	005	COL	4.00	30 - Columbia Full Term 	Algorithmic Design II 	TR 	11:40 am-12:55 p	24 	12 	12 	TBA 	08/20-12/04 	SWGN 1C01 	 
113	12278	CSCE	146	005	COL	4.00	30 - Columbia Full Term 	Algorithmic Design II 	W 	05:50 pm-07:45 p	  	  	  	TBA 	08/20-12/04 	SWGN 1D29 	 
